time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6500,2025-03-04 13:44:35,51.2586119141082,-0.045986324658049,4.593176,,,529.30445132094,4.265092,7.381902,11.7764439464,14.2364505868,22,5,12.076,530.28870332094,5.577428,8.4780026,11.7764439464,-4.250186,-6.039738,0.223694,240.4, 12.4, -7.8,0,0,1024,1024,1024,364,0,0,0,-100,249.8,-90,0,99,3.964,3.982,3.995,0,0,0,6.688,70.88,529.30445132094,4.593176,6,P-GPS,
6600,2025-03-04 13:44:35,51.2586107461431,-0.045991298968897,4.593176,,,529.30445132094,4.265092,6.5318648,12.9884190508,15.4495083684,22,5,12.076,530.28870332094,5.577428,8.4780026,12.9884190508,-4.026492,-5.144962,0,232.6, 18.4, -13.7,0,0,1024,1024,1024,431,0,0,0,-90,244.3,-89.9,0,99,3.964,3.982,3.995,0,0,0,6.688,70.88,529.30445132094,4.593176,6,P-GPS,
6700,2025-03-04 13:44:35,51.2586092145909,-0.0459939562427123,4.593176,,,529.30445132094,4.265092,5.5476112,13.7439965028,16.2743443528,22,5,12.076,530.28870332094,5.577428,8.4780026,13.7439965028,-3.802798,-4.026492,0,228.1, 19.9, -12.7,0,0,1024,1024,1024,431,0,0,0,-90,238.5,-90,0,99,3.964,3.982,3.995,0,0,0,6.688,70.88,529.30445132094,4.593176,6,P-GPS,
6800,2025-03-04 13:44:35,51.25860799182,-0.0459975881449395,4.593176,,,529.30445132094,4.265092,4.585727,14.6757550628,17.2159782412,22,5,12.076,530.28870332094,5.577428,8.4780026,14.6757550628,-3.35541,-3.131716,0,224.8, 19.5, 2.1,0,0,1024,1024,1024,365,0,0,0,-100,233.1,-90,0,99,3.964,3.982,3.995,0,0,0,6.688,70.88,529.30445132094,4.593176,6,P-GPS,
6900,2025-03-04 13:44:35,51.2586068512517,-0.0459992587306601,4.593176,,,529.30445132094,4.265092,4.585727,15.179790512,17.7804795716,22,5,12.056,530.28870332094,5.577428,8.4780026,15.179790512,-2.460634,-2.684328,0,220.4, 18.3, -1.5,0,0,1024,1024,1024,392,0,0,0,-96,227.5,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7000,2025-03-04 13:44:35,51.258605690076,-0.0460024833321821,4.593176,,,529.30445132094,4.593176,2.8409138,16.0199808276,18.629921856,22,5,12.056,530.28870332094,5.577428,8.4780026,16.0199808276,-2.013246,-2.013246,0,214.9, 14.3, -3.9,0,0,1024,1024,1024,364,0,0,0,-100,221.8,-90,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7100,2025-03-04 13:44:35,51.2586050067039,-0.0460036104370685,4.593176,,,529.30445132094,4.92126,2.2145706,16.3518049852,18.9882552008,22,5,12.056,530.28870332094,5.577428,8.4780026,16.3518049852,-1.565858,-1.565858,0,208.9, 10.5, -3.9,0,0,1024,1024,1024,364,0,0,0,-100,216.3,-90,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7200,2025-03-04 13:44:35,51.2586037921485,-0.046005657317804,4.593176,,,529.30445132094,4.92126,1.7448132,16.9533798076,19.6322840928,22,5,12.056,530.28870332094,5.577428,8.4780026,16.9533798076,-1.342164,-1.11847,0,202.9, 8.1, -4.3,0,0,1024,1024,1024,556,0,0,0,-71,210.6,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7300,2025-03-04 13:44:35,51.2586033230187,-0.0460064092229974,4.593176,,,529.30445132094,4.92126,1.2750558,17.1784454316,19.8747053604,22,5,12.056,530.28870332094,5.577428,8.4780026,17.1784454316,-0.894776,-0.894776,0,197.6, 6.3, -3.9,0,0,1024,1024,1024,364,0,0,0,-100,204.9,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7400,2025-03-04 13:44:35,51.2586019486624,-0.0460075525911733,4.593176,,,529.30445132094,4.92126,0.8052984,17.6198824536,20.4400269008,22,5,12.056,530.28870332094,5.577428,8.4780026,17.6198824536,-0.671082,-0.447388,0,192.5, 5.1, -3,0,0,1024,1024,1024,973,0,0,0,-8,200.4,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7500,2025-03-04 13:44:36,51.2586015712275,-0.0460080645110665,4.593176,,,529.30445132094,4.92126,0.7158208,17.7833995192,20.6206699512,22,5,12.056,530.28870332094,5.577428,8.4780026,17.7833995192,-0.671082,-0.223694,0,187.5, 4, -2.3,0,0,1024,1024,1024,973,0,0,0,-8,195.7,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7600,2025-03-04 13:44:36,51.2586011512154,-0.0460084205732903,4.593176,,,529.30445132094,4.92126,0.4921268,17.9215228832,20.794127962,22,5,12.056,530.28870332094,5.577428,8.4780026,17.9215228832,-0.447388,-0.223694,0,184.4, 3.1, -1.5,0,0,1122,1024,1024,1024,15,0,0,0,191.6,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,529.30445132094,4.593176,6,P-GPS,
7700,2025-03-04 13:44:36,51.258600905957,-0.046008755389945,4.265092,,,528.97636732094,4.92126,0.223694,18.028707926,20.9118116928,22,5,12.056,530.28870332094,5.577428,8.4780026,18.028707926,-0.223694,0,0,181.7, 2, -0.8,0,0,1472,1007,1024,1024,68,-3,0,0,189.6,-89.9,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,528.97636732094,4.265092,6,P-GPS,
7800,2025-03-04 13:44:36,51.2586006826682,-0.0460087285111861,4.265092,,,528.97636732094,4.92126,0.223694,18.0579402104,20.9935046088,22,5,12.056,530.28870332094,5.577428,8.4780026,18.0579402104,-0.223694,0,0,180.3, -5.6, -0.3,0,0,1463,1008,1024,1024,67,-2,0,0,189.1,-90,0,99,3.939,3.975,3.992,0,0,0,7.321,70.88,528.97636732094,4.265092,6,P-GPS,
7900,2025-03-04 13:44:36,51.2586004299223,-0.0460089511039986,4.265092,,,528.97636732094,4.92126,0.447388,18.1435045176,21.0988195728,22,5,11.918,530.28870332094,5.577428,8.4780026,18.1435045176,-0.447388,0,0,179.8, -13.7, 0.2,0,0,1469,1024,1024,1024,67,0,0,0,189,-89.9,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8000,2025-03-04 13:44:36,51.2585999385229,-0.0460086870671349,4.265092,,,528.97636732094,4.92126,0.894776,18.1675202664,21.2879599988,22,5,11.918,530.28870332094,5.577428,8.4780026,18.1675202664,-0.894776,0,0,180.2, -15.9, 0.6,0,0,1449,1024,1024,1024,64,0,0,0,189,-89.9,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8100,2025-03-04 13:44:36,51.2585992827098,-0.0460088455261878,4.265092,,,528.97636732094,4.92126,1.565858,18.3066606908,21.5299547572,22,5,11.918,530.28870332094,5.577428,8.4780026,18.3066606908,-1.565858,0,0,180.5, -17.9, 0.7,0,0,1427,1024,1024,1024,61,0,0,0,189,-89.9,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8200,2025-03-04 13:44:36,51.2585986340585,-0.0460085131803495,4.265092,,,528.97636732094,4.593176,2.23694,18.34727749,21.7784783872,22,5,11.918,530.28870332094,5.577428,8.4780026,18.34727749,-2.23694,0,0,180.6, -18.4, 0.7,0,0,1427,1024,1024,1024,61,0,0,0,189,-90,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8300,2025-03-04 13:44:36,51.2585974891592,-0.0460086213316784,4.265092,,,528.97636732094,4.593176,2.908022,18.5659782844,22.1969167208,22,5,11.918,530.28870332094,5.577428,8.4780026,18.5659782844,-2.908022,0,0,180.7, -17.8, 1,0,0,1427,1024,1024,1024,61,0,0,0,189,-90,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8400,2025-03-04 13:44:36,51.2585965842412,-0.0460084680265878,4.265092,,,528.97636732094,4.593176,3.35541,18.6962276324,22.5289377288,22,5,11.918,530.28870332094,5.577428,8.4780026,18.6962276324,-3.35541,0,0,180.8, -17.6, 1.1,0,0,1431,1024,1024,1024,62,0,0,0,189,-90,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8500,2025-03-04 13:44:37,51.2585949980241,-0.0460085523108477,4.265092,,,528.97636732094,4.593176,4.026492,19.0053811856,23.1079731804,22,5,11.918,530.28870332094,5.577428,8.4780026,19.0053811856,-4.026492,0,0,181, -17.7, 1.3,0,0,1427,1024,1024,1024,61,0,0,0,189,-89.9,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8600,2025-03-04 13:44:37,51.2585939636449,-0.0460082092327134,4.265092,,,528.97636732094,4.92126,4.026492,19.1367132108,23.493439072,22,5,11.918,530.28870332094,5.577428,8.4780026,19.1367132108,-4.47388,0,0,181.1, -17.6, 1.3,0,0,1367,1024,1024,1024,52,0,0,0,189,-89.9,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8700,2025-03-04 13:44:37,51.2585920141427,-0.046008269745725,4.265092,,,528.97636732094,4.92126,4.921268,19.536417948,24.2048236092,22,5,11.918,530.28870332094,5.577428,8.4780026,19.536417948,-4.921268,0,0,181.2, -16, 1.1,0,0,1353,1024,1024,1024,50,0,0,0,189,-90,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8800,2025-03-04 13:44:37,51.2585902228819,-0.0460077231711261,4.265092,,,528.97636732094,4.92126,5.368656,19.8072184816,24.8701779612,22,5,11.918,530.28870332094,5.577428,8.4780026,19.8072184816,-5.368656,0,0,181.2, -14.2, 1,0,0,1301,1024,1024,1024,42,0,0,0,189,-90,0,99,3.983,4.002,4.014,0,0,0,7.962,70.88,528.97636732094,4.265092,6,P-GPS,
8900,2025-03-04 13:44:37,51.2585879730177,-0.046007729769307,4.265092,,,528.97636732094,4.92126,5.816044,20.2984586548,25.6910441292,22,5,11.958,530.28870332094,5.577428,8.4780026,20.2984586548,-5.816044,0,0,181.2, -12.8, 1.2,0,0,1305,1024,1024,1024,43,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9000,2025-03-04 13:44:37,51.258585734496,-0.0460074184568999,4.265092,,,528.97636732094,5.249344,6.039738,20.751805126,26.5108604284,22,5,11.958,530.28870332094,5.577428,8.4780026,20.751805126,-6.039738,0,0,181.2, -10.5, 1.1,0,0,1279,1024,1024,1024,39,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9100,2025-03-04 13:44:37,51.2585832925132,-0.0460073931798363,4.265092,,,528.97636732094,5.577428,6.263432,21.3251975328,27.4018381472,22,5,11.958,530.28870332094,5.577428,8.4780026,21.3251975328,-6.263432,0,0,181.3, -8.7, 1.2,0,0,1296,1024,1024,1024,41,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9200,2025-03-04 13:44:37,51.2585809790771,-0.0460069627784353,4.265092,,,528.97636732094,5.577428,6.263432,21.8202762888,28.2515757072,22,5,11.958,530.28870332094,5.577428,8.4780026,21.8202762888,-6.263432,0,0,181.4, -7.1, 1.2,0,0,1296,1024,1024,1024,41,0,0,0,189,-90,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9300,2025-03-04 13:44:37,51.2585784691234,-0.0460069001778345,4.265092,,,528.97636732094,5.577428,6.487126,22.4467854952,29.1674550016,22,5,11.958,530.28870332094,5.577428,8.4780026,22.4467854952,-6.487126,0,0,181.4, -6.2, 1.3,0,0,1278,1024,1024,1024,38,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9400,2025-03-04 13:44:37,51.2585760347822,-0.0460068549761767,4.265092,,,528.97636732094,5.905512,6.487126,23.0753616308,30.0556768148,22,5,11.958,530.28870332094,5.577428,8.4780026,23.0753616308,-6.487126,0,0,181.4, -5, 1.1,0,0,1216,1024,1024,1024,29,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9500,2025-03-04 13:44:38,51.2585735321242,-0.0460067848875964,4.265092,,,528.97636732094,5.905512,6.487126,23.7352697884,30.9689314372,22,5,11.958,530.28870332094,5.577428,8.4780026,23.7352697884,-6.487126,0,0,181.5, -3.4, 1.2,0,0,1184,1024,1024,1024,24,0,0,0,189,-90,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9600,2025-03-04 13:44:38,51.2585704911916,-0.0460065844848938,4.265092,,,528.97636732094,5.905512,6.487126,24.541995536,32.0793317352,22,5,11.958,530.28870332094,5.577428,8.4780026,24.541995536,-6.487126,0,0,181.5, -3.4, 1.2,0,0,1236,1024,1024,1024,32,0,0,0,189,-90,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9700,2025-03-04 13:44:38,51.2585679970619,-0.0460064857106379,4.265092,,,528.97636732094,6.233596,6.263432,25.2302501512,32.989502368,22,5,11.958,530.28870332094,5.577428,8.4780026,25.2302501512,-6.263432,0,0,181.5, -1.7, 1.1,0,0,1198,1024,1024,1024,26,0,0,0,189,-90,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9800,2025-03-04 13:44:38,51.2585650590587,-0.0460062972038386,4.265092,,,528.97636732094,6.233596,6.263432,26.0485244556,34.062337048,22,5,11.958,530.28870332094,5.577428,8.4780026,26.0485244556,-6.263432,0,0,181.4, -1.1, 1.3,0,0,1183,1024,1024,1024,24,0,0,0,189,-89.9,0,99,3.972,3.991,4.003,0,0,0,6.953,71.06,528.97636732094,4.265092,6,P-GPS,
9900,2025-03-04 13:44:38,51.2585626235097,-0.0460061923173803,4.265092,,,528.97636732094,6.56168,6.039738,26.7474089924,34.951444688,22,5,12.004,530.28870332094,5.577428,8.4780026,26.7474089924,-6.039738,0,0,181.4, -0.3, 1.1,0,0,1193,1024,1024,1024,26,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10000,2025-03-04 13:44:38,51.2585598462234,-0.0460060759388587,4.265092,,,528.97636732094,6.56168,6.039738,27.5581373648,35.964896164,22,5,12.004,530.28870332094,5.577428,8.4780026,27.5581373648,-6.039738,0,0,181.4, 0.7, 0.8,0,0,1193,1024,1024,1024,26,0,0,0,189,-90,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10100,2025-03-04 13:44:38,51.2585575155136,-0.046005972551361,4.265092,,,528.97636732094,6.889764,5.816044,28.2479011664,36.815617976,22,5,12.004,530.28870332094,5.577428,8.4780026,28.2479011664,-5.816044,0,0,181.3, 0.9, 1.3,0,0,1236,1024,1024,1024,32,0,0,0,189,-90,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10200,2025-03-04 13:44:38,51.2585549312414,-0.0460059269322141,4.265092,,,528.97636732094,6.889764,5.59235,29.031168908,37.758531392,22,5,12.004,530.28870332094,5.577428,8.4780026,29.031168908,-5.59235,0,0,181.3, 0.3, 0.8,0,0,1205,1024,1024,1024,27,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10300,2025-03-04 13:44:38,51.2585527242013,-0.0460058643179448,4.265092,,,528.97636732094,6.889764,5.368656,29.7046269348,38.563977612,22,5,12.004,530.28870332094,5.577428,8.4780026,29.7046269348,-5.368656,0,0,181.2, 0.2, 0.1,0,0,1183,1024,1024,1024,24,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10400,2025-03-04 13:44:38,51.2585503862298,-0.0460058141539642,4.265092,,,528.97636732094,7.217848,5.144962,30.4269038608,39.416996012,22,5,12.004,530.28870332094,5.577428,8.4780026,30.4269038608,-5.144962,0,0,181, 0.2, 0,0,0,1144,1024,1024,1024,18,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10500,2025-03-04 13:44:39,51.2585482790969,-0.0460057568647611,4.265092,,,528.97636732094,7.217848,5.144962,31.082186034,40.186024908,22,5,12.004,530.28870332094,5.577428,8.4780026,31.082186034,-5.144962,0,0,180.8, 1.4, 0,0,0,1161,1024,1024,1024,21,0,0,0,189,-90,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10600,2025-03-04 13:44:39,51.2585459502231,-0.0460059606760731,4.265092,,,528.97636732094,7.217848,4.921268,31.8422910452,41.03674672,22,5,12.004,530.28870332094,5.577428,8.4780026,31.8422910452,-4.921268,0,0,180.6, 2.4, -0.2,0,0,1154,1024,1024,1024,20,0,0,0,189,-90,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10700,2025-03-04 13:44:39,51.258543961888,-0.0460059135373894,4.265092,,,528.97636732094,7.217848,4.697574,32.4704406716,41.762468528,22,5,12.004,530.28870332094,5.577428,8.4780026,32.4704406716,-4.697574,0,0,180.6, 2.5, -0.3,0,0,1185,1024,1024,1024,24,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10800,2025-03-04 13:44:39,51.2585418860592,-0.0460059664528947,4.265092,,,528.97636732094,7.217848,4.697574,33.14140526,42.520014484,22,5,12.004,530.28870332094,5.577428,8.4780026,33.14140526,-4.47388,0,0,180.5, 2.3, -0.3,0,0,1259,1024,1024,1024,36,0,0,0,189,-89.9,0,99,3.994,4.01,4.02,0,0,0,6.819,71.06,528.97636732094,4.265092,6,P-GPS,
10900,2025-03-04 13:44:39,51.2585400483228,-0.0460058944204304,4.265092,,,528.97636732094,7.545932,4.250186,33.726050948,43.19061818,22,5,12.023,530.28870332094,5.577428,8.4780026,33.726050948,-4.250186,0,0,180.4, 1.3, -0.6,0,0,1259,1024,1024,1024,36,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11000,2025-03-04 13:44:39,51.2585380769531,-0.0460060304702851,4.265092,,,528.97636732094,7.545932,4.026492,34.378938108,43.910434476,22,5,12.023,530.28870332094,5.577428,8.4780026,34.378938108,-4.026492,0,0,180.3, -0.2, -0.3,0,0,1269,1024,1024,1024,37,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11100,2025-03-04 13:44:39,51.2585363281854,-0.0460059182942923,4.265092,,,528.97636732094,7.545932,4.026492,34.93602474,44.54888594,22,5,12.023,530.28870332094,5.577428,8.4780026,34.93602474,-4.026492,0,0,180.4, -1.7, 0,0,0,1266,1024,1024,1024,37,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11200,2025-03-04 13:44:39,51.2585344245253,-0.0460060179788782,4.265092,,,528.97636732094,7.545932,4.026492,35.568242608,45.244095936,22,5,12.023,530.28870332094,5.577428,8.4780026,35.568242608,-4.026492,0,0,180.6, -2.3, 0.5,0,0,1281,1024,1024,1024,39,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11300,2025-03-04 13:44:39,51.2585326744345,-0.0460058857688133,4.265092,,,528.97636732094,7.545932,4.026492,36.129266248,45.883203568,22,5,12.023,530.28870332094,5.577428,8.4780026,36.129266248,-4.026492,0,0,180.7, -1.3, 0.7,0,0,1261,1024,1024,1024,36,0,0,0,189,-90,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11400,2025-03-04 13:44:39,51.2585311281292,-0.0460059391429188,4.265092,,,528.97636732094,7.545932,4.026492,36.64370196,46.447508048,22,5,12.023,530.28870332094,5.577428,8.4780026,36.64370196,-4.026492,0,0,180.8, -2.5, 0.7,0,0,1269,1024,1024,1024,37,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11500,2025-03-04 13:44:40,51.2585293898835,-0.0460058269943414,4.265092,,,528.97636732094,7.545932,4.026492,37.207022188,47.082350588,22,5,12.023,530.28870332094,5.577428,8.4780026,37.207022188,-4.026492,0,0,180.9, -2.9, 0.7,0,0,1255,1024,1024,1024,35,0,0,0,189,-89.9,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11600,2025-03-04 13:44:40,51.2585276088335,-0.0460058625451339,4.265092,,,528.97636732094,7.545932,4.026492,37.801182312,47.731956908,22,5,12.023,530.28870332094,5.577428,8.4780026,37.801182312,-4.026492,0,0,181, -2.9, 0.6,0,0,1215,1024,1024,1024,29,0,0,0,189,-90,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11700,2025-03-04 13:44:40,51.2585258339134,-0.0460057564608581,4.265092,,,528.97636732094,7.545932,4.026492,38.381562908,48.380250892,22,5,12.023,530.28870332094,5.577428,8.4780026,38.381562908,-4.026492,0,0,181.1, -2.5, 0.6,0,0,1215,1024,1024,1024,29,0,0,0,189,-90,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11800,2025-03-04 13:44:40,51.2585243053972,-0.0460057963716485,4.265092,,,528.97636732094,7.545932,4.026492,38.895014368,48.937993692,22,5,12.023,530.28870332094,5.577428,8.4780026,38.895014368,-4.026492,0,0,181, -1.9, 0.6,0,0,1163,1024,1024,1024,21,0,0,0,189,-90,0,99,3.984,4.001,4.013,0,0,0,6.422,71.24,528.97636732094,4.265092,6,P-GPS,
11900,2025-03-04 13:44:40,51.2585225423772,-0.0460056941545662,4.265092,,,528.97636732094,7.545932,4.026492,39.475723048,49.581366416,22,5,11.996,530.28870332094,5.577428,8.4780026,39.475723048,-4.026492,0,0,181.1, -1.4, 0.7,0,0,1154,1024,1024,1024,20,0,0,0,189,-90,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12000,2025-03-04 13:44:40,51.2585208979384,-0.0460058583562454,4.265092,,,528.97636732094,7.545932,4.026492,40.041996032,50.182744388,22,5,11.996,530.28870332094,5.577428,8.4780026,40.041996032,-4.026492,0,0,181.1, -2.1, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,189,-90,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12100,2025-03-04 13:44:40,51.2585191713366,-0.0460057905400732,4.265092,,,528.97636732094,7.874016,4.026492,40.616471116,50.812665668,22,5,11.996,530.28870332094,5.577428,8.4780026,40.616471116,-4.026492,0,0,181.3, 8.3, 0.7,0,0,1072,1024,1024,1024,7,0,0,0,189,-90,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12200,2025-03-04 13:44:40,51.2585177333585,-0.0460056555031941,4.265092,,,528.97636732094,7.874016,3.579104,41.089568244,51.338256236,22,5,11.996,530.28870332094,5.577428,8.4780026,41.089568244,-3.579104,0,0,181.2, 9.9, 0.7,0,0,1068,1024,1024,1024,7,0,0,0,189,-89.9,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12300,2025-03-04 13:44:40,51.2585163402692,-0.0460055943810294,4.265092,,,528.97636732094,7.874016,3.131716,41.554791356,51.846786436,22,5,11.996,530.28870332094,5.577428,8.4780026,41.554791356,-3.131716,0,0,181.1, 7.1, 0.6,0,0,1096,1024,1024,1024,11,0,0,0,189,-90,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12400,2025-03-04 13:44:40,51.2585153240058,-0.0460056382000889,4.265092,,,528.97636732094,8.2021,2.684328,41.902560396,52.21784944,22,5,11.996,530.28870332094,5.577428,8.4780026,41.902560396,-2.684328,0,0,181, 5.1, 0.3,0,0,1144,1024,1024,1024,18,0,0,0,189,-89.9,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12500,2025-03-04 13:44:41,51.2585142073291,-0.0460055985493853,4.265092,,,528.97636732094,8.530184,2.460634,42.277560408,52.625329768,22,5,11.996,530.28870332094,5.577428,8.4780026,42.277560408,-2.460634,0,0,180.9, 3.9, 0.1,0,0,1144,1024,1024,1024,18,0,0,0,189,-90,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12600,2025-03-04 13:44:41,51.258512535241,-0.0460055721840236,4.265092,,,528.97636732094,8.530184,2.23694,42.843177224,53.235237924,22,5,11.996,530.28870332094,5.577428,8.4780026,42.843177224,-2.23694,0,0,180.8, 2.8, 0.3,0,0,1167,1024,1024,1024,22,0,0,0,189,-89.9,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12700,2025-03-04 13:44:41,51.2585115180963,-0.0460055204868428,4.265092,,,528.97636732094,8.530184,2.23694,43.184712668,53.606629012,22,5,11.996,530.28870332094,5.577428,8.4780026,43.184712668,-2.23694,0,0,180.8, 1.6, 0.3,0,0,1173,1024,1024,1024,23,0,0,0,189,-89.9,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
12800,2025-03-04 13:44:41,51.2585106371066,-0.0460055955445873,4.265092,,,528.97636732094,8.530184,2.013246,43.49081504,53.928479416,22,5,11.996,530.28870332094,5.577428,8.4780026,43.49081504,-2.013246,0,0,180.8, 0.9, 0.3,0,0,1154,1024,1024,1024,20,0,0,0,189,-89.9,0,99,3.978,3.999,4.012,0,0,0,6.644,71.06,528.97636732094,4.265092,6,P-GPS,
